ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered
2020-11-17,Montana,US,49398.0,543.0,0.0
2020-11-17,Montserrat,UK,13.0,1.0,12.0
2020-11-17,Moquegua,Peru,14880.0,285.0,0.0
2020-11-17,Mordovia Republic,Russia,9605.0,56.0,7905.0
2020-11-17,Morelos,Mexico,7317.0,1266.0,0.0
2020-11-17,Moscow,Russia,522456.0,7933.0,377131.0
2020-11-17,Moscow Oblast,Russia,98306.0,1826.0,72319.0
2020-11-17,Murcia,Spain,50298.0,501.0,2180.0
2020-11-17,Murmansk Oblast,Russia,23843.0,394.0,19555.0
2020-11-17,Mykolaiv Oblast,Ukraine,12998.0,245.0,4028.0
2020-11-17,Nagaland,India,10188.0,53.0,8997.0
2020-11-17,Nagano,Japan,494.0,6.0,353.0
2020-11-17,Nagasaki,Japan,252.0,3.0,242.0
2020-11-17,Namur,Belgium,30517.0,0.0,0.0
2020-11-17,Nara,Japan,864.0,11.0,691.0
2020-11-17,Narino,Colombia,23975.0,809.0,22024.0
2020-11-17,Navarra,Spain,38011.0,803.0,3905.0
2020-11-17,Nayarit,Mexico,6953.0,897.0,0.0
2020-11-17,Nebraska,US,103805.0,816.0,0.0
2020-11-17,Nenets Autonomous Okrug,Russia,587.0,0.0,329.0
2020-11-17,Nevada,US,123795.0,1944.0,0.0
2020-11-17,New Brunswick,Canada,379.0,6.0,341.0
2020-11-17,New Caledonia,France,30.0,0.0,29.0
2020-11-17,New Hampshire,US,15319.0,502.0,0.0
2020-11-17,New Jersey,US,307958.0,16618.0,0.0
2020-11-17,New Mexico,US,67559.0,1264.0,0.0
2020-11-17,New South Wales,Australia,4509.0,53.0,3167.0
2020-11-17,New York,US,574935.0,34156.0,0.0
2020-11-17,Newfoundland and Labrador,Canada,305.0,4.0,292.0
2020-11-17,Niedersachsen,Germany,56924.0,935.0,40511.0
2020-11-17,Niigata,Japan,259.0,0.0,185.0
2020-11-17,Ningxia,Mainland China,75.0,0.0,75.0
2020-11-17,Nizhny Novgorod Oblast,Russia,48617.0,996.0,40741.0
2020-11-17,Noord-Brabant,Netherlands,71925.0,1943.0,0.0
2020-11-17,Noord-Holland,Netherlands,83962.0,1190.0,0.0
2020-11-17,Nordrhein-Westfalen,Germany,211380.0,2766.0,135693.0
2020-11-17,Norrbotten,Sweden,3505.0,91.0,0.0
2020-11-17,Norte de Santander,Colombia,25136.0,1233.0,22802.0
2020-11-17,North Carolina,US,317495.0,4852.0,0.0
2020-11-17,North Dakota,US,65967.0,775.0,0.0
2020-11-17,North Ossetia - Alania Republic,Russia,8390.0,72.0,6173.0
2020-11-17,Northern Ireland,UK,47711.0,878.0,0.0
2020-11-17,Northern Mariana Islands,US,103.0,2.0,0.0
2020-11-17,Northern Territory,Australia,46.0,0.0,38.0
2020-11-17,Northwest Territories,Canada,15.0,0.0,10.0
2020-11-17,Nova Scotia,Canada,1151.0,65.0,1062.0
2020-11-17,Novgorod Oblast,Russia,9397.0,89.0,5863.0
2020-11-17,Novosibirsk Oblast,Russia,20354.0,666.0,16515.0
2020-11-17,Nuble,Chile,8149.0,163.0,7695.0
2020-11-17,Nuevo Leon,Mexico,60700.0,4245.0,0.0
2020-11-17,Nunavut,Canada,58.0,0.0,0.0
2020-11-17,OHiggins,Chile,19357.0,518.0,18551.0
2020-11-17,Oaxaca,Mexico,22992.0,1827.0,0.0
2020-11-17,Odessa Oblast,Ukraine,34176.0,471.0,7923.0
2020-11-17,Odisha,India,310052.0,1560.0,300474.0
2020-11-17,Ohio,US,312443.0,5772.0,0.0
2020-11-17,Oita,Japan,179.0,3.0,158.0
2020-11-17,Okayama,Japan,406.0,10.0,258.0
2020-11-17,Okinawa,Japan,3795.0,66.0,3399.0
2020-11-17,Oklahoma,US,158408.0,1544.0,0.0
2020-11-17,Omsk Oblast,Russia,19479.0,458.0,15233.0
2020-11-17,Ontario,Canada,100214.0,3432.0,84843.0
2020-11-17,Orebro,Sweden,7822.0,180.0,0.0
2020-11-17,Oregon,US,58570.0,778.0,0.0
2020-11-17,Orel Oblast,Russia,14215.0,171.0,10975.0
2020-11-17,Orenburg Oblast,Russia,20753.0,163.0,18008.0
2020-11-17,Osaka,Japan,15763.0,257.0,13416.0
2020-11-17,Ostergotland,Sweden,8139.0,262.0,0.0
2020-11-17,Overijssel,Netherlands,26875.0,487.0,0.0
2020-11-17,P.A. Bolzano,Italy,18104.0,414.0,6989.0
2020-11-17,P.A. Trento,Italy,13025.0,542.0,9489.0
2020-11-17,Pais Vasco,Spain,88109.0,2331.0,16160.0
2020-11-17,Para,Brazil,262345.0,6838.0,245927.0
2020-11-17,Paraiba,Brazil,139776.0,3216.0,112499.0
2020-11-17,Parana,Brazil,243115.0,5758.0,181119.0
2020-11-17,Pasco,Peru,6045.0,119.0,0.0
2020-11-17,Pennsylvania,US,280957.0,9346.0,0.0
2020-11-17,Penza Oblast,Russia,18092.0,219.0,13405.0
2020-11-17,Perm Krai,Russia,16902.0,484.0,11425.0
2020-11-17,Pernambuco,Brazil,171890.0,8854.0,152041.0
2020-11-17,Piaui,Brazil,120466.0,2541.0,117512.0
2020-11-17,Piemonte,Italy,131547.0,5190.0,52571.0
2020-11-17,Piura,Peru,39634.0,2058.0,0.0
2020-11-17,Poltava Oblast,Ukraine,15884.0,319.0,6840.0
2020-11-17,Port Quarantine,Japan,1366.0,1.0,514.0
2020-11-17,Primorsky Krai,Russia,18937.0,197.0,14010.0
2020-11-17,Prince Edward Island,Canada,68.0,0.0,65.0
2020-11-17,Pskov Oblast,Russia,10035.0,72.0,5119.0
2020-11-17,Puducherry,India,36409.0,608.0,34958.0
2020-11-17,Puebla,Mexico,37700.0,4971.0,0.0
2020-11-17,Puerto Rico,US,43585.0,951.0,0.0
2020-11-17,Puglia,Italy,36716.0,1057.0,9052.0
2020-11-17,Punjab,India,142597.0,4510.0,132266.0
2020-11-17,Punjab,Pakistan,111626.0,2509.0,97824.0
2020-11-17,Puno,Peru,17927.0,358.0,0.0
2020-11-17,Putumayo,Colombia,4717.0,217.0,4293.0
2020-11-17,Qinghai,Mainland China,18.0,0.0,18.0
2020-11-17,Quebec,Canada,126054.0,6675.0,107326.0
2020-11-17,Queensland,Australia,1187.0,6.0,1171.0
2020-11-17,Queretaro,Mexico,17503.0,1273.0,0.0
2020-11-17,Quindio,Colombia,14594.0,370.0,12930.0
2020-11-17,Quintana Roo,Mexico,13916.0,1891.0,0.0
2020-11-17,Rajasthan,India,230180.0,2089.0,209058.0
2020-11-17,Recovered,US,0.0,0.0,4293640.0
2020-11-17,Reunion,France,7161.0,31.0,5928.0
2020-11-17,Rheinland-Pfalz,Germany,34144.0,381.0,19540.0
2020-11-17,Rhode Island,US,44528.0,1278.0,0.0
2020-11-17,Rio Grande do Norte,Brazil,84154.0,2643.0,47160.0
2020-11-17,Rio Grande do Sul,Brazil,283351.0,6314.0,262268.0
2020-11-17,Rio de Janeiro,Brazil,330009.0,21474.0,302941.0
2020-11-17,Risaralda,Colombia,20813.0,494.0,18984.0
2020-11-17,Rivne Oblast,Ukraine,25596.0,327.0,18768.0
2020-11-17,Rondonia,Brazil,75652.0,1508.0,67390.0
2020-11-17,Roraima,Brazil,60790.0,709.0,57321.0
2020-11-17,Rostov Oblast,Russia,35907.0,1094.0,28774.0
2020-11-17,Ryazan Oblast,Russia,12540.0,73.0,9275.0
2020-11-17,Saarland,Germany,10721.0,239.0,8372.0
2020-11-17,Sachsen,Germany,36891.0,567.0,21390.0
2020-11-17,Sachsen-Anhalt,Germany,8673.0,108.0,5871.0
2020-11-17,Saga,Japan,278.0,1.0,269.0
2020-11-17,Saint Barthelemy,France,109.0,0.0,83.0
2020-11-17,Saint Petersburg,Russia,85873.0,4620.0,50831.0
2020-11-17,Saint Pierre and Miquelon,France,16.0,0.0,12.0
2020-11-17,Saitama,Japan,6998.0,121.0,5975.0
2020-11-17,Sakha (Yakutiya) Republic,Russia,17192.0,217.0,10510.0
2020-11-17,Sakhalin Oblast,Russia,9673.0,5.0,6534.0
2020-11-17,Samara Oblast,Russia,19294.0,364.0,17297.0
2020-11-17,San Andres y Providencia,Colombia,2004.0,31.0,1912.0
2020-11-17,San Luis Potosi,Mexico,31962.0,2267.0,0.0
2020-11-17,San Martin,Peru,22930.0,750.0,0.0
2020-11-17,Santa Catarina,Brazil,302578.0,3370.0,280044.0
2020-11-17,Santander,Colombia,48616.0,1871.0,43643.0
2020-11-17,Sao Paulo,Brazil,1178075.0,40749.0,1073039.0
2020-11-17,Saratov Oblast,Russia,24005.0,194.0,17240.0
2020-11-17,Sardegna,Italy,16096.0,340.0,4972.0
2020-11-17,Saskatchewan,Canada,5422.0,31.0,3336.0
2020-11-17,Schleswig-Holstein,Germany,11917.0,227.0,8515.0
2020-11-17,Scotland,UK,83259.0,3323.0,0.0
2020-11-17,Sergipe,Brazil,86273.0,2263.0,78559.0
2020-11-17,Sevastopol*,Ukraine,3579.0,96.0,2773.0
2020-11-17,Shaanxi,Mainland China,487.0,3.0,443.0
2020-11-17,Shandong,Mainland China,849.0,7.0,841.0
2020-11-17,Shanghai,Mainland China,1285.0,7.0,1207.0
2020-11-17,Shanxi,Mainland China,220.0,0.0,213.0
2020-11-17,Shiga,Japan,683.0,9.0,578.0
2020-11-17,Shimane,Japan,142.0,0.0,141.0
2020-11-17,Shizuoka,Japan,909.0,4.0,712.0
2020-11-17,Sichuan,Mainland China,792.0,3.0,743.0
2020-11-17,Sicilia,Italy,44691.0,971.0,12964.0
2020-11-17,Sikkim,India,4548.0,92.0,4144.0
2020-11-17,Sinaloa,Mexico,23095.0,3801.0,0.0
2020-11-17,Sindh,Pakistan,157432.0,2760.0,143652.0
2020-11-17,Sint Maarten,Netherlands,954.0,24.0,867.0
2020-11-17,Skane,Sweden,18574.0,332.0,0.0
2020-11-17,Smolensk Oblast,Russia,10677.0,257.0,7294.0
2020-11-17,Sonora,Mexico,40666.0,3261.0,0.0
2020-11-17,Sormland,Sweden,4638.0,259.0,0.0
2020-11-17,South Australia,Australia,551.0,4.0,511.0
2020-11-17,South Carolina,US,197900.0,4156.0,0.0
2020-11-17,South Dakota,US,67284.0,644.0,0.0
2020-11-17,St Martin,France,655.0,12.0,551.0
2020-11-17,Stavropol Krai,Russia,24809.0,485.0,21080.0
2020-11-17,Stockholm,Sweden,55950.0,2529.0,0.0
2020-11-17,Sucre,Colombia,16143.0,632.0,15103.0
2020-11-17,Sumy Oblast,Ukraine,18903.0,268.0,6965.0
2020-11-17,Sverdlovsk Oblast,Russia,41361.0,907.0,33519.0
2020-11-17,Tabasco,Mexico,35821.0,3023.0,0.0
2020-11-17,Tacna,Peru,13638.0,250.0,0.0
2020-11-17,Tamaulipas,Mexico,33754.0,2846.0,0.0
2020-11-17,Tambov Oblast,Russia,11645.0,66.0,9542.0
2020-11-17,Tamil Nadu,India,761568.0,11513.0,734970.0
2020-11-17,Tarapaca,Chile,13477.0,247.0,12975.0
2020-11-17,Tasmania,Australia,230.0,13.0,217.0
2020-11-17,Tatarstan Republic,Russia,9366.0,123.0,8223.0
2020-11-17,Telangana,India,259776.0,1415.0,245293.0
2020-11-17,Tennessee,US,320729.0,3995.0,0.0
2020-11-17,Ternopil Oblast,Ukraine,23938.0,318.0,19088.0
2020-11-17,Texas,US,1137495.0,20536.0,0.0
2020-11-17,Thuringen,Germany,11605.0,269.0,7985.0
2020-11-17,Tianjin,Mainland China,291.0,3.0,274.0
2020-11-17,Tibet,Mainland China,1.0,0.0,1.0
2020-11-17,Tlaxcala,Mexico,8813.0,1265.0,0.0
2020-11-17,Tocantins,Brazil,78364.0,1141.0,70061.0
2020-11-17,Tochigi,Japan,523.0,2.0,491.0
2020-11-17,Tokushima,Japan,173.0,9.0,158.0
2020-11-17,Tokyo,Japan,35267.0,468.0,31704.0
2020-11-17,Tolima,Colombia,25496.0,777.0,23619.0
2020-11-17,Tomsk Oblast,Russia,15839.0,140.0,10300.0
2020-11-17,Toscana,Italy,84197.0,1967.0,28078.0
2020-11-17,Tottori,Japan,52.0,0.0,41.0
2020-11-17,Toyama,Japan,430.0,26.0,398.0
2020-11-17,Tripura,India,32112.0,364.0,30750.0
2020-11-17,Tula Oblast,Russia,14606.0,454.0,12279.0
2020-11-17,Tumbes,Peru,8833.0,324.0,0.0
2020-11-17,Turks and Caicos Islands,UK,720.0,6.0,695.0
2020-11-17,Tver Oblast,Russia,12573.0,355.0,7402.0
2020-11-17,Tyumen Oblast,Russia,16076.0,113.0,10631.0
2020-11-17,Tyva Republic,Russia,11090.0,122.0,10182.0
2020-11-17,Ucayali,Peru,18993.0,361.0,0.0
2020-11-17,Udmurt Republic,Russia,11237.0,260.0,9674.0
2020-11-17,Ulyanovsk Oblast,Russia,24455.0,306.0,19663.0
2020-11-17,Umbria,Italy,19510.0,275.0,7991.0
2020-11-17,Unknown,Belgium,8951.0,14839.0,0.0
2020-11-17,Unknown,Chile,46.0,1.0,46.0
2020-11-17,Unknown,Colombia,0.0,0.0,0.0
2020-11-17,Unknown,Germany,9468.0,0.0,0.0
2020-11-17,Unknown,India,0.0,0.0,0.0
2020-11-17,Unknown,Japan,8.0,0.0,8.0
2020-11-17,Unknown,Mexico,0.0,0.0,757951.0
2020-11-17,Unknown,Netherlands,2742.0,26.0,0.0
2020-11-17,Unknown,Peru,0.0,0.0,867306.0
2020-11-17,Unknown,Spain,0.0,0.0,0.0
2020-11-17,Unknown,UK,0.0,0.0,0.0
2020-11-17,Uppsala,Sweden,8748.0,277.0,0.0
2020-11-17,Utah,US,158957.0,732.0,0.0
2020-11-17,Utrecht,Netherlands,38714.0,623.0,0.0
2020-11-17,Uttar Pradesh,India,514270.0,7412.0,484692.0
2020-11-17,Uttarakhand,India,68887.0,1119.0,63603.0
2020-11-17,Valle d'Aosta,Italy,5499.0,257.0,3079.0
2020-11-17,Valle del Cauca,Colombia,97437.0,3163.0,88217.0
2020-11-17,Valparaiso,Chile,31505.0,1109.0,29952.0
2020-11-17,Varmland,Sweden,2573.0,78.0,0.0
2020-11-17,Vasterbotten,Sweden,2842.0,33.0,0.0
2020-11-17,Vasternorrland,Sweden,3294.0,141.0,0.0
2020-11-17,Vastmanland,Sweden,6160.0,186.0,0.0
2020-11-17,Vastra Gotaland,Sweden,34663.0,914.0,0.0
2020-11-17,Vaupes,Colombia,1114.0,12.0,1091.0
2020-11-17,Veneto,Italy,105966.0,2967.0,39928.0
2020-11-17,Veracruz,Mexico,38415.0,5184.0,0.0
2020-11-17,Vermont,US,3104.0,59.0,0.0
2020-11-17,Vichada,Colombia,873.0,11.0,854.0
2020-11-17,Victoria,Australia,20345.0,819.0,19523.0
2020-11-17,Vinnytsia Oblast,Ukraine,14103.0,242.0,8146.0
2020-11-17,Virgin Islands,US,1450.0,23.0,0.0
2020-11-17,Virginia,US,206762.0,3835.0,0.0
2020-11-17,Vladimir Oblast,Russia,11543.0,277.0,8808.0
2020-11-17,Volgograd Oblast,Russia,24085.0,256.0,22251.0
2020-11-17,Vologda Oblast,Russia,9151.0,74.0,7677.0
2020-11-17,Volyn Oblast,Ukraine,19297.0,367.0,12428.0
2020-11-17,Voronezh Oblast,Russia,30270.0,437.0,28551.0
2020-11-17,Wakayama,Japan,338.0,4.0,282.0
2020-11-17,Wales,UK,67811.0,2243.0,0.0
2020-11-17,Walloon Brabant,Belgium,22076.0,0.0,0.0
2020-11-17,Washington,US,139120.0,2532.0,0.0
2020-11-17,West Bengal,India,438217.0,7766.0,403340.0
2020-11-17,West Flanders,Belgium,40569.0,0.0,0.0
2020-11-17,West Virginia,US,35324.0,598.0,0.0
2020-11-17,Western Australia,Australia,794.0,9.0,767.0
2020-11-17,Wisconsin,US,342155.0,2867.0,0.0
2020-11-17,Wyoming,US,24453.0,155.0,0.0
2020-11-17,Xinjiang,Mainland China,980.0,3.0,969.0
2020-11-17,Yamagata,Japan,98.0,1.0,84.0
2020-11-17,Yamaguchi,Japan,279.0,2.0,215.0
2020-11-17,Yamalo-Nenets Autonomous Okrug,Russia,23787.0,203.0,16283.0
2020-11-17,Yamanashi,Japan,289.0,6.0,223.0
2020-11-17,Yaroslavl Oblast,Russia,14059.0,70.0,12759.0
2020-11-17,Yucatan,Mexico,22756.0,1912.0,0.0
2020-11-17,Yukon,Canada,24.0,1.0,22.0
2020-11-17,Yunnan,Mainland China,217.0,2.0,209.0
2020-11-17,Zabaykalsky Krai,Russia,15752.0,235.0,12991.0
2020-11-17,Zacatecas,Mexico,13622.0,1133.0,0.0
2020-11-17,Zakarpattia Oblast,Ukraine,19826.0,474.0,9140.0
2020-11-17,Zaporizhia Oblast,Ukraine,20025.0,176.0,3085.0
2020-11-17,Zeeland,Netherlands,5210.0,93.0,0.0
2020-11-17,Zhejiang,Mainland China,1291.0,1.0,1283.0
2020-11-17,Zhytomyr Oblast,Ukraine,23447.0,393.0,13065.0
2020-11-17,Zuid-Holland,Netherlands,131421.0,2069.0,0.0
2020-11-18,,Afghanistan,43924.0,1648.0,35295.0
2020-11-18,,Albania,29837.0,646.0,14216.0
2020-11-18,,Algeria,70629.0,2206.0,46326.0
2020-11-18,,Andorra,6018.0,76.0,5055.0
2020-11-18,,Angola,13922.0,332.0,6623.0
2020-11-18,,Antigua and Barbuda,139.0,4.0,127.0
2020-11-18,,Argentina,1339337.0,36347.0,1156474.0
2020-11-18,,Armenia,120459.0,1839.0,80069.0
2020-11-18,,Austria,221688.0,2054.0,142738.0
2020-11-18,,Azerbaijan,81397.0,1030.0,58111.0
2020-11-18,,Bahamas,7323.0,163.0,5483.0
2020-11-18,,Bahrain,85182.0,337.0,83087.0
2020-11-18,,Bangladesh,438795.0,6275.0,354788.0
2020-11-18,,Barbados,252.0,7.0,239.0
2020-11-18,,Belarus,118008.0,1067.0,98318.0
2020-11-18,,Belize,4958.0,100.0,2680.0
2020-11-18,,Benin,2916.0,43.0,2579.0
2020-11-18,,Bhutan,378.0,0.0,357.0
2020-11-18,,Bolivia,143569.0,8875.0,118333.0
2020-11-18,,Bosnia and Herzegovina,75577.0,2089.0,39886.0
2020-11-18,,Botswana,9103.0,30.0,6801.0
2020-11-18,,Brunei,148.0,3.0,145.0
2020-11-18,,Bulgaria,110536.0,2530.0,32480.0
2020-11-18,,Burkina Faso,2670.0,68.0,2472.0
2020-11-18,,Burma,73322.0,1650.0,54764.0
2020-11-18,,Burundi,641.0,1.0,575.0
2020-11-18,,Cabo Verde,10000.0,104.0,9484.0
2020-11-18,,Cambodia,304.0,0.0,291.0
2020-11-18,,Cameroon,22896.0,433.0,21510.0
2020-11-18,,Central African Republic,4900.0,63.0,1924.0
2020-11-18,,Chad,1616.0,101.0,1457.0
2020-11-18,,Comoros,591.0,7.0,558.0
2020-11-18,,Congo (Brazzaville),5515.0,92.0,3887.0
2020-11-18,,Congo (Kinshasa),11918.0,323.0,11190.0
2020-11-18,,Costa Rica,127012.0,1588.0,78238.0
2020-11-18,,Croatia,90715.0,1151.0,72673.0
2020-11-18,,Cuba,7704.0,131.0,7172.0
2020-11-18,,Cyprus,7711.0,41.0,2021.0
2020-11-18,,Czech Republic,475284.0,6740.0,367574.0
2020-11-18,,Denmark,65808.0,770.0,51217.0
2020-11-18,,Diamond Princess,712.0,13.0,659.0
2020-11-18,,Djibouti,5658.0,61.0,5549.0
2020-11-18,,Dominica,68.0,0.0,41.0
2020-11-18,,Dominican Republic,135157.0,2293.0,110871.0
2020-11-18,,Ecuador,182250.0,13052.0,160639.0
2020-11-18,,Egypt,111613.0,6495.0,101421.0
2020-11-18,,El Salvador,36965.0,1056.0,33517.0
2020-11-18,,Equatorial Guinea,5121.0,85.0,4975.0
2020-11-18,,Eritrea,518.0,0.0,451.0
2020-11-18,,Estonia,8304.0,85.0,5120.0
2020-11-18,,Eswatini,6144.0,119.0,5826.0
2020-11-18,,Ethiopia,103928.0,1601.0,64593.0
2020-11-18,,Fiji,35.0,2.0,32.0
2020-11-18,,Finland,19935.0,374.0,15300.0
2020-11-18,,France,2068297.0,46375.0,124164.0
2020-11-18,,Gabon,9084.0,58.0,8957.0
2020-11-18,,Gambia,3705.0,122.0,3578.0
2020-11-18,,Georgia,89395.0,815.0,71468.0
2020-11-18,,Ghana,50457.0,323.0,48710.0
2020-11-18,,Greece,82034.0,1288.0,23074.0
2020-11-18,,Grenada,36.0,0.0,30.0
2020-11-18,,Guatemala,116381.0,4008.0,105708.0
2020-11-18,,Guinea,12713.0,75.0,11689.0
2020-11-18,,Guinea-Bissau,2421.0,43.0,2286.0
2020-11-18,,Guyana,4914.0,142.0,3962.0
2020-11-18,,Haiti,9191.0,232.0,7820.0
2020-11-18,,Holy See,27.0,0.0,15.0
2020-11-18,,Honduras,103488.0,2839.0,45082.0
2020-11-18,,Hungary,156949.0,3380.0,34846.0
2020-11-18,,Iceland,5226.0,25.0,4934.0
2020-11-18,,Indonesia,478720.0,15503.0,402347.0
2020-11-18,,Iran,801894.0,42941.0,576983.0
2020-11-18,,Iraq,526852.0,11795.0,455176.0
2020-11-18,,Ireland,69058.0,2006.0,23364.0
2020-11-18,,Israel,326585.0,2770.0,314709.0
2020-11-18,,Ivory Coast,21045.0,129.0,20712.0
2020-11-18,,Jamaica,10019.0,233.0,5369.0
2020-11-18,,Jordan,163926.0,1969.0,94896.0
2020-11-18,,Kazakhstan,163585.0,2366.0,140891.0
2020-11-18,,Kenya,72686.0,1313.0,49878.0
2020-11-18,,Kosovo,31215.0,860.0,18347.0
2020-11-18,,Kuwait,138337.0,857.0,129839.0
2020-11-18,,Kyrgyzstan,67894.0,1212.0,58846.0
2020-11-18,,Laos,25.0,0.0,23.0
2020-11-18,,Latvia,11356.0,137.0,1557.0
2020-11-18,,Lebanon,110037.0,852.0,62528.0
2020-11-18,,Lesotho,2058.0,44.0,1273.0
2020-11-18,,Liberia,1528.0,82.0,1328.0
2020-11-18,,Libya,75465.0,1053.0,46127.0
2020-11-18,,Liechtenstein,1051.0,8.0,841.0
2020-11-18,,Lithuania,38810.0,323.0,9362.0
2020-11-18,,Luxembourg,28573.0,248.0,18504.0
2020-11-18,,MS Zaandam,9.0,2.0,0.0
2020-11-18,,Madagascar,17310.0,250.0,16592.0
2020-11-18,,Malawi,5999.0,185.0,5434.0
2020-11-18,,Malaysia,50390.0,322.0,37254.0
2020-11-18,,Maldives,12384.0,45.0,11406.0
2020-11-18,,Mali,4033.0,141.0,2983.0
2020-11-18,,Malta,8420.0,103.0,6184.0
2020-11-18,,Marshall Islands,4.0,0.0,1.0
2020-11-18,,Mauritania,8010.0,167.0,7553.0
2020-11-18,,Mauritius,494.0,10.0,433.0
2020-11-18,,Moldova,92519.0,2072.0,74229.0
2020-11-18,,Monaco,565.0,3.0,487.0
2020-11-18,,Mongolia,505.0,0.0,329.0
2020-11-18,,Montenegro,29031.0,414.0,18410.0
2020-11-18,,Morocco,306995.0,5013.0,253351.0
2020-11-18,,Mozambique,14629.0,119.0,12754.0
2020-11-18,,Namibia,13610.0,140.0,13152.0
2020-11-18,,Nepal,212917.0,1259.0,182780.0
2020-11-18,,New Zealand,2010.0,25.0,1948.0
2020-11-18,,Nicaragua,5725.0,159.0,4225.0
2020-11-18,,Niger,1331.0,70.0,1151.0
2020-11-18,,Nigeria,65693.0,1163.0,61457.0
2020-11-18,,North Macedonia,50015.0,1397.0,29583.0
2020-11-18,,Norway,30770.0,300.0,17998.0
2020-11-18,,Oman,121129.0,1360.0,112014.0
2020-11-18,,Panama,149833.0,2907.0,129755.0
2020-11-18,,Papua New Guinea,604.0,7.0,586.0
2020-11-18,,Paraguay,73639.0,1624.0,52608.0
2020-11-18,,Philippines,412097.0,7957.0,374666.0
2020-11-18,,Poland,772823.0,11451.0,342883.0
2020-11-18,,Portugal,236015.0,3632.0,153702.0
2020-11-18,,Qatar,136441.0,235.0,133473.0
2020-11-18,,Romania,383743.0,9429.0,261387.0
2020-11-18,,Rwanda,5543.0,46.0,5087.0
2020-11-18,,Saint Kitts and Nevis,19.0,0.0,19.0
2020-11-18,,Saint Lucia,183.0,2.0,60.0
2020-11-18,,Saint Vincent and the Grenadines,83.0,0.0,78.0
2020-11-18,,Samoa,1.0,0.0,0.0
2020-11-18,,San Marino,1358.0,43.0,1019.0
2020-11-18,,Sao Tome and Principe,967.0,16.0,920.0
2020-11-18,,Saudi Arabia,354208.0,5710.0,341515.0
2020-11-18,,Senegal,15823.0,329.0,15433.0
2020-11-18,,Serbia,97988.0,1081.0,0.0
2020-11-18,,Seychelles,160.0,0.0,157.0
2020-11-18,,Sierra Leone,2397.0,74.0,1823.0
2020-11-18,,Singapore,58135.0,28.0,58046.0
2020-11-18,,Slovakia,89913.0,579.0,35924.0
2020-11-18,,Slovenia,58964.0,919.0,38507.0
2020-11-18,,Solomon Islands,16.0,0.0,5.0
2020-11-18,,Somalia,4382.0,108.0,3384.0
2020-11-18,,South Africa,757144.0,20556.0,701534.0
2020-11-18,,South Korea,29654.0,498.0,26098.0
2020-11-18,,South Sudan,3016.0,59.0,1290.0
2020-11-18,,Sri Lanka,18402.0,69.0,12587.0
2020-11-18,,Sudan,15047.0,1175.0,9609.0
2020-11-18,,Suriname,5282.0,116.0,5158.0
2020-11-18,,Switzerland,280648.0,3765.0,169100.0
2020-11-18,,Syria,6919.0,358.0,2868.0
2020-11-18,,Taiwan,607.0,7.0,541.0
2020-11-18,,Tajikistan,11731.0,86.0,11105.0
2020-11-18,,Tanzania,509.0,21.0,183.0
2020-11-18,,Thailand,3888.0,60.0,3742.0
2020-11-18,,Timor-Leste,30.0,0.0,30.0
2020-11-18,,Togo,2752.0,63.0,2058.0
2020-11-18,,Trinidad and Tobago,6180.0,113.0,5505.0
2020-11-18,,Tunisia,83772.0,2541.0,58229.0
2020-11-18,,Turkey,425628.0,11820.0,361655.0
2020-11-18,,Uganda,16905.0,157.0,8394.0
2020-11-18,,United Arab Emirates,154101.0,542.0,145537.0
2020-11-18,,Uruguay,4296.0,68.0,3404.0
2020-11-18,,Uzbekistan,70858.0,601.0,68123.0
2020-11-18,,Vanuatu,1.0,0.0,0.0
2020-11-18,,Venezuela,98350.0,860.0,93390.0
2020-11-18,,Vietnam,1300.0,35.0,1124.0
2020-11-18,,West Bank and Gaza,66186.0,589.0,56843.0
2020-11-18,,Yemen,2068.0,603.0,1378.0
2020-11-18,,Zambia,17280.0,356.0,16495.0
2020-11-18,,Zimbabwe,8981.0,261.0,8184.0
2020-11-18,Abruzzo,Italy,21193.0,712.0,6091.0
2020-11-18,Acre,Brazil,33725.0,709.0,29721.0
2020-11-18,Adygea Republic,Russia,7053.0,59.0,5750.0
2020-11-18,Aguascalientes,Mexico,11235.0,962.0,0.0
2020-11-18,Aichi,Japan,8054.0,98.0,6555.0
2020-11-18,Akita,Japan,74.0,0.0,66.0
2020-11-18,Alabama,US,223486.0,3347.0,0.0
2020-11-18,Alagoas,Brazil,92951.0,2304.0,89607.0
2020-11-18,Alaska,US,25588.0,100.0,0.0
2020-11-18,Alberta,Canada,41692.0,443.0,31192.0
2020-11-18,Altai Krai,Russia,23386.0,462.0,20569.0
2020-11-18,Altai Republic,Russia,9832.0,20.0,7622.0
2020-11-18,Amapa,Brazil,55652.0,783.0,45870.0
2020-11-18,Amazonas,Brazil,171161.0,4728.0,146476.0
2020-11-18,Amazonas,Colombia,3025.0,122.0,2879.0
2020-11-18,Amazonas,Peru,17469.0,237.0,0.0
2020-11-18,Amur Oblast,Russia,9510.0,88.0,6913.0
2020-11-18,Ancash,Peru,27833.0,1400.0,0.0
2020-11-18,Andalusia,Spain,205359.0,3424.0,10671.0
2020-11-18,Andaman and Nicobar Islands,India,4593.0,61.0,4378.0
2020-11-18,Andhra Pradesh,India,857395.0,6899.0,833980.0
2020-11-18,Anguilla,UK,3.0,0.0,3.0
